case,time_ms,travel_mm,W_N,P_N,W_raw_N,crest_lift_mm,tip_lift_mm,rotation_deg
extract_mu020_fine,1.44451,0.178453,2.510482,1.773100,1.289113,0.171970,0.218831,2.17865
extract_mu020_fine,1.44901,0.179823,2.438803,1.871741,3.632505,0.173415,0.219566,2.14996
extract_mu020_fine,1.45351,0.181198,2.399453,1.940719,0.665011,0.174703,0.220942,2.15464
extract_mu020_fine,1.45801,0.182578,2.413862,1.939885,3.497372,0.175945,0.222498,2.16869
extract_mu020_fine,1.46250,0.183960,2.434510,1.886139,2.095344,0.177333,0.224807,2.21045
extract_mu020_fine,1.46700,0.185350,2.461087,1.819700,1.552522,0.178841,0.227717,2.27418
extract_mu020_fine,1.47151,0.186749,2.493947,1.790243,3.858087,0.180077,0.229781,2.31214
extract_mu020_fine,1.47601,0.188149,2.528040,1.827194,1.038260,0.180771,0.230166,2.29910
extract_mu020_fine,1.48051,0.189554,2.632204,1.900393,0.994828,0.181414,0.230491,2.28537
extract_mu020_fine,1.48501,0.190964,2.784819,1.963807,3.056006,0.181663,0.230351,2.26624
extract_mu020_fine,1.48951,0.192379,2.864010,1.968767,3.967957,0.181912,0.230210,2.24712
extract_mu020_fine,1.49400,0.193795,2.808160,1.906426,3.147327,0.184331,0.234544,2.32929
extract_mu020_fine,1.49850,0.195220,2.693335,1.841610,1.517112,0.187023,0.239435,2.42405
extract_mu020_fine,1.50300,0.196650,2.641652,1.835073,2.005337,0.188448,0.241031,2.43421
extract_mu020_fine,1.50750,0.198084,2.694206,1.902571,2.146633,0.189247,0.240996,2.40248
extract_mu020_fine,1.51201,0.199527,2.808026,2.011705,2.847859,0.190152,0.241242,2.37892
extract_mu020_fine,1.51651,0.200971,2.868048,2.084678,5.557220,0.191183,0.241835,2.36558
extract_mu020_fine,1.52101,0.202420,2.800644,2.077690,2.772018,0.192589,0.243429,2.37730
extract_mu020_fine,1.52551,0.203874,2.707670,2.016589,2.565963,0.195288,0.248475,2.47532
extract_mu020_fine,1.53000,0.205330,2.699372,1.958929,2.543300,0.197973,0.253495,2.57278
extract_mu020_fine,1.53450,0.206793,2.822311,1.955389,1.303173,0.198107,0.252934,2.54509
extract_mu020_fine,1.53900,0.208262,3.025252,2.012180,5.310520,0.198240,0.252373,2.51739
extract_mu020_fine,1.54351,0.209738,3.123118,2.081625,5.037250,0.199649,0.253698,2.51494
extract_mu020_fine,1.54801,0.211216,3.039522,2.117347,3.857876,0.201414,0.255550,2.51961
extract_mu020_fine,1.55251,0.212699,2.861504,2.119224,3.972179,0.203627,0.258513,2.55512
extract_mu020_fine,1.55701,0.214186,2.738282,2.109018,0.850715,0.206192,0.262353,2.61497
extract_mu020_fine,1.56151,0.215678,2.807379,2.115204,2.117723,0.207822,0.264658,2.64520
extract_mu020_fine,1.56601,0.217175,3.030870,2.144652,3.902385,0.207603,0.263927,2.61687
extract_mu020_fine,1.57050,0.218673,3.231452,2.161589,4.663160,0.207668,0.263695,2.59889
extract_mu020_fine,1.57500,0.220180,3.265459,2.151347,4.748650,0.209947,0.267341,2.66113
extract_mu020_fine,1.57951,0.221694,3.133788,2.133049,3.287296,0.212232,0.270994,2.72351
extract_mu020_fine,1.58401,0.223209,2.970505,2.135260,2.015714,0.214337,0.273576,2.74709
extract_mu020_fine,1.58851,0.224729,2.930782,2.189603,0.912377,0.216421,0.276030,2.76604
extract_mu020_fine,1.59301,0.226254,3.060928,2.274626,3.095082,0.217188,0.276161,2.74276
extract_mu020_fine,1.59751,0.227783,3.233021,2.328336,4.079900,0.217305,0.275149,2.69870
extract_mu020_fine,1.60201,0.229317,3.319031,2.317640,3.223026,0.218562,0.276772,2.71721
extract_mu020_fine,1.60650,0.230852,3.292437,2.252227,4.436240,0.221221,0.281644,2.81286
extract_mu020_fine,1.61100,0.232395,3.209386,2.188819,1.276960,0.223572,0.285727,2.88840
extract_mu020_fine,1.61550,0.233943,3.210469,2.194547,1.219839,0.224838,0.287048,2.89389
extract_mu020_fine,1.62000,0.235495,3.312916,2.276504,3.637167,0.226103,0.288366,2.89928
extract_mu020_fine,1.62450,0.237051,3.403350,2.379595,2.650772,0.226860,0.288306,2.86098
extract_mu020_fine,1.62901,0.238616,3.397183,2.441794,4.874470,0.227619,0.288245,2.82258
extract_mu020_fine,1.63351,0.240181,3.254291,2.432358,3.423729,0.230077,0.291970,2.88140
extract_mu020_fine,1.63801,0.241751,3.078754,2.377546,0.687620,0.233011,0.296755,2.96740
extract_mu020_fine,1.64251,0.243326,3.022367,2.346618,2.171761,0.234529,0.298947,2.99986
extract_mu020_fine,1.64701,0.244904,3.107834,2.371762,2.659060,0.234928,0.299088,2.99001
extract_mu020_fine,1.65151,0.246487,3.278651,2.432634,4.029751,0.235170,0.298935,2.97457
extract_mu020_fine,1.65600,0.248071,3.467664,2.487083,1.099921,0.235104,0.298200,2.94816
extract_mu020_fine,1.66050,0.249663,3.618136,2.479498,5.993650,0.235333,0.298094,2.93496
extract_mu020_fine,1.66500,0.251260,3.605783,2.410911,4.301680,0.237859,0.302902,3.02536
extract_mu020_fine,1.66950,0.252860,3.489432,2.342057,0.890104,0.240385,0.307710,3.11574
extract_mu020_fine,1.67401,0.254469,3.415655,2.339028,5.006540,0.241800,0.309100,3.11962
extract_mu020_fine,1.67851,0.256078,3.401961,2.425645,1.224411,0.243076,0.310068,3.11290
extract_mu020_fine,1.68301,0.257691,3.469430,2.548654,5.389600,0.244213,0.310678,3.09121
extract_mu020_fine,1.68751,0.259309,3.495695,2.631533,6.806020,0.245281,0.311112,3.06217
extract_mu020_fine,1.69201,0.260931,3.431277,2.623992,2.049596,0.247139,0.313601,3.08993
extract_mu020_fine,1.69651,0.262557,3.403863,2.549652,5.772180,0.249970,0.318629,3.18785
extract_mu020_fine,1.70101,0.264187,3.473815,2.484709,1.577333,0.252207,0.322431,3.25882
extract_mu020_fine,1.70551,0.265822,3.683181,2.471298,4.058436,0.252392,0.321997,3.23687
extract_mu020_fine,1.71000,0.267457,3.900799,2.516867,7.264400,0.252583,0.321571,3.21505
extract_mu020_fine,1.71450,0.269100,3.956172,2.580274,4.761280,0.254681,0.323839,3.22451
extract_mu020_fine,1.71900,0.270747,3.838239,2.617779,7.076190,0.256779,0.326107,3.23398
extract_mu020_fine,1.72350,0.272398,3.624145,2.643141,1.740109,0.259319,0.329507,3.27410
extract_mu020_fine,1.72800,0.274053,3.520903,2.667872,2.364227,0.261984,0.333226,3.32288
extract_mu020_fine,1.73250,0.275712,3.610773,2.700145,3.817958,0.263060,0.334538,3.33399
extract_mu020_fine,1.73701,0.277379,3.812412,2.724003,2.739835,0.262875,0.333938,3.31515
extract_mu020_fine,1.74151,0.279047,3.979745,2.700228,8.055870,0.263607,0.335043,3.32990
extract_mu020_fine,1.74601,0.280718,3.952944,2.646709,3.092955,0.266145,0.339498,3.41065
extract_mu020_fine,1.75051,0.282393,3.828490,2.611630,2.517157,0.268585,0.343612,3.48152
extract_mu020_fine,1.75501,0.284073,3.737808,2.641874,3.290622,0.270274,0.345082,3.47600
extract_mu020_fine,1.75951,0.285756,3.751991,2.745393,0.181169,0.271963,0.346551,3.47048
extract_mu020_fine,1.76401,0.287443,3.879455,2.857126,6.247150,0.272880,0.346774,3.44430
extract_mu020_fine,1.76851,0.289134,3.952456,2.904604,3.133023,0.273703,0.346845,3.41562
extract_mu020_fine,1.77301,0.290829,3.961816,2.860052,2.331737,0.275844,0.350409,3.47523
extract_mu020_fine,1.77750,0.292525,3.971507,2.769113,4.501730,0.278630,0.355687,3.57824
extract_mu020_fine,1.78200,0.294227,4.022556,2.711869,1.026063,0.280402,0.358561,3.62618
extract_mu020_fine,1.78651,0.295938,4.164134,2.732519,4.944660,0.280914,0.358448,3.60571
extract_mu020_fine,1.79100,0.297644,4.237819,2.819340,4.506970,0.281767,0.358795,3.59029
extract_mu020_fine,1.79550,0.299359,4.129226,2.907319,3.165883,0.283805,0.360722,3.59188
extract_mu020_fine,1.80000,0.301077,3.853646,2.956435,6.113790,0.285844,0.362654,3.59357
extract_mu020_fine,1.80450,0.302799,3.519962,2.973450,0.371760,0.288323,0.366398,3.64279
extract_mu020_fine,1.80900,0.304524,3.387370,2.978643,2.675537,0.290802,0.370141,3.69200
extract_mu020_fine,1.81350,0.306253,3.549421,2.997331,1.654745,0.289906,0.368314,3.65537
extract_mu020_fine,1.81800,0.307986,3.913034,2.999149,4.288810,0.288056,0.364916,3.59452
extract_mu020_fine,1.82251,0.309727,4.191918,2.945504,9.843370,0.288959,0.366733,3.63390
extract_mu020_fine,1.82701,0.311467,4.162114,2.856794,4.070240,0.292035,0.372668,3.75239
extract_mu020_fine,1.83151,0.313211,3.978828,2.793074,4.530530,0.294765,0.377321,3.83273
extract_mu020_fine,1.83601,0.314959,3.866404,2.848074,2.284444,0.296815,0.379454,3.83817
extract_mu020_fine,1.84050,0.316706,3.951465,3.014009,2.271315,0.298637,0.381158,3.83515
extract_mu020_fine,1.84501,0.318465,4.150165,3.170894,8.411150,0.298710,0.379531,3.76570
extract_mu020_fine,1.84951,0.320223,4.240590,3.217787,5.504510,0.298783,0.377908,3.69640
extract_mu020_fine,1.85401,0.321985,4.213111,3.117884,6.384510,0.302184,0.383914,3.81434
extract_mu020_fine,1.85851,0.323750,4.189912,2.963874,3.428406,0.305985,0.390839,3.95481
extract_mu020_fine,1.86301,0.325519,4.332868,2.895735,0.563572,0.306899,0.391954,3.96960
extract_mu020_fine,1.86751,0.327291,4.647618,2.947522,8.364320,0.306392,0.390209,3.92255
extract_mu020_fine,1.87201,0.329067,4.881536,3.066292,5.952020,0.307303,0.390646,3.90452
extract_mu020_fine,1.87651,0.330846,4.896204,3.159340,7.389850,0.309960,0.393770,3.92223
extract_mu020_fine,1.88101,0.332629,4.696032,3.179675,6.325190,0.312740,0.397303,3.95199
extract_mu020_fine,1.88551,0.334415,4.485271,3.175599,2.353445,0.315937,0.402239,4.02311
extract_mu020_fine,1.89001,0.336204,4.497719,3.196926,3.801231,0.319118,0.407147,4.09374
extract_mu020_fine,1.89451,0.337997,4.688965,3.232069,3.469536,0.317802,0.404286,4.03222
extract_mu020_fine,1.89901,0.339793,4.895670,3.227612,5.619150,0.316487,0.401426,3.97068
extract_mu020_fine,1.90351,0.341593,4.893639,3.154718,9.974560,0.319069,0.405966,4.05817
extract_mu020_fine,1.90801,0.343395,4.625702,3.063943,0.547191,0.322743,0.412578,4.18732
extract_mu020_fine,1.91251,0.345201,4.388901,3.057309,2.964300,0.325006,0.415612,4.21799
extract_mu020_fine,1.91700,0.347006,4.335054,3.183219,2.765617,0.326155,0.415827,4.17115
extract_mu020_fine,1.92150,0.348819,4.436736,3.363636,2.038696,0.327295,0.416215,4.13745
extract_mu020_fine,1.92601,0.350638,4.537033,3.473214,9.212610,0.328416,0.416949,4.13000
extract_mu020_fine,1.93051,0.352457,4.451897,3.436465,2.853888,0.329807,0.418352,4.13886
extract_mu020_fine,1.93501,0.354279,4.338132,3.293502,1.898836,0.333296,0.424928,4.27321
extract_mu020_fine,1.93950,0.356100,4.397047,3.185520,2.455457,0.336777,0.431489,4.40722
extract_mu020_fine,1.94400,0.357928,4.676146,3.191106,0.797138,0.336273,0.429642,4.34827
extract_mu020_fine,1.94850,0.359759,5.030600,3.286957,8.164780,0.335280,0.426763,4.26562
extract_mu020_fine,1.95300,0.361593,5.160236,3.400821,6.246050,0.337491,0.429017,4.27193
extract_mu020_fine,1.95750,0.363430,5.038584,3.458945,4.725240,0.341288,0.433812,4.32227
extract_mu020_fine,1.96200,0.365271,4.870822,3.486247,1.811280,0.343485,0.436453,4.34534
extract_mu020_fine,1.96650,0.367114,4.881036,3.532514,3.220373,0.343700,0.436427,4.33466
extract_mu020_fine,1.97100,0.368960,5.101727,3.574264,6.734410,0.343761,0.436347,4.32810
extract_mu020_fine,1.97550,0.370809,5.323276,3.556800,5.133460,0.343287,0.436084,4.33574
extract_mu020_fine,1.98000,0.372662,5.399299,3.445264,7.187510,0.342825,0.435839,4.34369
extract_mu020_fine,1.98450,0.374517,5.305311,3.303519,6.858640,0.347089,0.443016,4.47295
extract_mu020_fine,1.98901,0.376379,5.192882,3.265544,3.112467,0.351362,0.450210,4.60246
extract_mu020_fine,1.99351,0.378239,5.248756,3.389498,6.296900,0.351558,0.448740,4.52856
extract_mu020_fine,1.99801,0.380103,5.363774,3.584261,6.227220,0.350608,0.444834,4.39742
extract_mu020_fine,2.00251,0.381969,5.395525,3.693549,5.931160,0.352446,0.446882,4.40504
extract_mu020_fine,2.00701,0.383839,5.288496,3.648689,9.561240,0.356490,0.453640,4.52245
extract_mu020_fine,2.01151,0.385711,5.120187,3.520163,1.680402,0.359520,0.458668,4.61149
extract_mu020_fine,2.01601,0.387585,5.142160,3.442871,2.691304,0.360544,0.460280,4.64450
extract_mu020_fine,2.02051,0.389463,5.343421,3.481283,6.006430,0.361462,0.461589,4.66831
extract_mu020_fine,2.02501,0.391343,5.517633,3.562070,5.964440,0.361562,0.460554,4.62100
extract_mu020_fine,2.02951,0.393225,5.444764,3.594873,12.894270,0.361662,0.459520,4.57369
extract_mu020_fine,2.03401,0.395111,5.049945,3.571274,2.871897,0.366107,0.466079,4.66893
extract_mu020_fine,2.03850,0.396995,4.695567,3.561731,1.298635,0.371064,0.473536,4.78105
extract_mu020_fine,2.04300,0.398885,4.658693,3.642495,4.331690,0.371844,0.473682,4.75872
extract_mu020_fine,2.04750,0.400779,4.891853,3.763897,2.766127,0.370550,0.470199,4.66966
extract_mu020_fine,2.05200,0.402674,5.152984,3.805251,11.448620,0.371195,0.470872,4.67216
extract_mu020_fine,2.05650,0.404573,5.138573,3.721033,6.320310,0.374238,0.476681,4.78787
extract_mu020_fine,2.06101,0.406478,4.967141,3.572449,1.948739,0.377005,0.481805,4.88582
extract_mu020_fine,2.06551,0.408381,4.926114,3.509214,4.053550,0.378803,0.484542,4.92235
extract_mu020_fine,2.07001,0.410287,5.106955,3.604507,0.765332,0.380597,0.487265,4.95849
extract_mu020_fine,2.07451,0.412195,5.381653,3.765461,9.755440,0.380762,0.485328,4.87479
extract_mu020_fine,2.07901,0.414105,5.404844,3.868648,8.180500,0.380927,0.483391,4.79108
extract_mu020_fine,2.08351,0.416018,5.139179,3.851504,3.517177,0.384754,0.489138,4.87508
extract_mu020_fine,2.08801,0.417934,4.844876,3.780362,4.536700,0.389608,0.497039,5.00606
extract_mu020_fine,2.09250,0.419847,4.742556,3.783116,1.499847,0.391105,0.498776,5.02131
extract_mu020_fine,2.09700,0.421767,4.877527,3.871720,6.300720,0.389952,0.495647,4.94512
extract_mu020_fine,2.10150,0.423689,4.965521,3.972031,8.683290,0.390072,0.494852,4.91229
extract_mu020_fine,2.10600,0.425614,4.834084,4.005780,4.555920,0.392713,0.498676,4.96531
extract_mu020_fine,2.11050,0.427541,4.665653,3.962461,0.278024,0.395030,0.502061,5.01245
extract_mu020_fine,2.11501,0.429474,4.720662,3.921373,2.098784,0.394815,0.502022,5.01373
extract_mu020_fine,2.11951,0.431405,5.013616,3.905072,5.755200,0.394600,0.501982,5.01501
extract_mu020_fine,2.12401,0.433339,5.283117,3.874927,4.803660,0.395770,0.504377,5.06709
extract_mu020_fine,2.12851,0.435274,5.364689,3.820278,6.514510,0.397108,0.507067,5.12534
extract_mu020_fine,2.13301,0.437212,5.255413,3.762682,5.832330,0.399569,0.510491,5.17274
extract_mu020_fine,2.13750,0.439147,5.124307,3.785398,0.817239,0.402576,0.514267,5.21469
extract_mu020_fine,2.14200,0.441089,5.148239,3.915641,5.335860,0.404324,0.515574,5.20147
extract_mu020_fine,2.14650,0.443033,5.216003,4.057485,6.842850,0.404502,0.513812,5.11978
extract_mu020_fine,2.15101,0.444983,5.208030,4.120565,4.532480,0.405429,0.513816,5.08122
extract_mu020_fine,2.15551,0.446931,5.127484,4.071438,8.437830,0.408903,0.519839,5.19016
extract_mu020_fine,2.16001,0.448880,5.063061,3.966340,1.545452,0.412367,0.525845,5.29875
extract_mu020_fine,2.16451,0.450832,5.207846,3.920642,4.716830,0.412501,0.526042,5.30216
extract_mu020_fine,2.16901,0.452786,5.475748,3.951816,9.165860,0.412634,0.526239,5.30557
extract_mu020_fine,2.17350,0.454737,5.635778,4.005246,7.143560,0.414463,0.528550,5.33060
extract_mu020_fine,2.17800,0.456695,5.595812,4.035909,11.605840,0.416773,0.531459,5.36175
extract_mu020_fine,2.18251,0.458658,5.374882,4.036371,5.281500,0.419379,0.534829,5.39743
extract_mu020_fine,2.18701,0.460619,5.226824,4.067082,2.240751,0.422209,0.538551,5.43654
extract_mu020_fine,2.19151,0.462582,5.311227,4.149012,7.680040,0.424030,0.540556,5.44393
extract_mu020_fine,2.19601,0.464547,5.488261,4.211370,5.570150,0.423858,0.539174,5.38872
extract_mu020_fine,2.20051,0.466513,5.621809,4.196034,8.800700,0.424073,0.538601,5.35287
extract_mu020_fine,2.20500,0.468477,5.608566,4.101600,8.795810,0.427282,0.544270,5.46639
extract_mu020_fine,2.20950,0.470447,5.545623,4.003832,2.068008,0.430497,0.549951,5.58012
extract_mu020_fine,2.21401,0.472423,5.629404,4.008143,6.569700,0.431194,0.550154,5.56473
extract_mu020_fine,2.21851,0.474396,5.772905,4.105882,7.156420,0.431583,0.549689,5.53368
extract_mu020_fine,2.22301,0.476371,5.816120,4.213446,6.967780,0.433501,0.552050,5.54844
extract_mu020_fine,2.22751,0.478347,5.652766,4.270276,9.847870,0.436174,0.555802,5.58579
extract_mu020_fine,2.23200,0.480321,5.329653,4.263629,2.156240,0.438715,0.559375,5.62752
extract_mu020_fine,2.23650,0.482300,5.122055,4.264950,2.369925,0.441106,0.562744,5.67490
extract_mu020_fine,2.24101,0.484286,5.129262,4.318934,5.329900,0.442735,0.564693,5.69536
extract_mu020_fine,2.24551,0.486268,5.253057,4.374154,4.061440,0.441706,0.561711,5.62248
extract_mu020_fine,2.25001,0.488252,5.423052,4.384562,1.175028,0.440684,0.558749,5.55008
extract_mu020_fine,2.25451,0.490238,5.616818,4.324219,3.949846,0.441990,0.561831,5.62920
extract_mu020_fine,2.25900,0.492220,5.727657,4.196875,8.070140,0.443293,0.564907,5.70813
extract_mu020_fine,2.26350,0.494208,5.728694,4.093347,1.498148,0.445096,0.568188,5.76493
extract_mu020_fine,2.26801,0.496202,5.761112,4.096207,4.700830,0.447043,0.571533,5.81554
extract_mu020_fine,2.27251,0.498193,5.767587,4.205039,4.415590,0.448772,0.573298,5.81790
extract_mu020_fine,2.27700,0.500181,5.696102,4.359227,1.797641,0.450328,0.573820,5.78232
extract_mu020_fine,2.28150,0.502175,5.540047,4.462910,7.225880,0.452436,0.575633,5.77645
extract_mu020_fine,2.28600,0.504169,5.328311,4.486353,0.244719,0.455629,0.580000,5.82957
extract_mu020_fine,2.29051,0.506170,5.309788,4.471002,0.850311,0.458434,0.583831,5.87559
extract_mu020_fine,2.29501,0.508167,5.510771,4.436345,4.784560,0.458149,0.583403,5.86534
extract_mu020_fine,2.29951,0.510166,5.783149,4.390414,2.750196,0.457864,0.582975,5.85508
extract_mu020_fine,2.30400,0.512161,5.999153,4.328326,10.437820,0.459720,0.586197,5.91401
extract_mu020_fine,2.30851,0.514166,5.990032,4.269415,5.930710,0.461843,0.589875,5.98154
extract_mu020_fine,2.31301,0.516168,5.888556,4.283406,3.205746,0.464015,0.592345,6.00092
extract_mu020_fine,2.31751,0.518171,5.836484,4.392568,8.864520,0.466214,0.594221,5.99658
extract_mu020_fine,2.32200,0.520170,5.796292,4.546380,3.994570,0.468269,0.596085,5.99060
extract_mu020_fine,2.32650,0.522175,5.792286,4.658079,9.596850,0.470156,0.597944,5.98258
extract_mu020_fine,2.33101,0.524186,5.745357,4.659895,9.294940,0.472133,0.600339,5.99701
extract_mu020_fine,2.33551,0.526193,5.732963,4.583067,2.440944,0.474396,0.604560,6.08898
extract_mu020_fine,2.34001,0.528201,5.915174,4.502860,9.748440,0.476650,0.608763,6.18052
extract_mu020_fine,2.34450,0.530205,6.177504,4.455657,6.974240,0.476483,0.608371,6.16866
extract_mu020_fine,2.34901,0.532220,6.410992,4.443962,9.550580,0.476316,0.607977,6.15675
extract_mu020_fine,2.35351,0.534230,6.448770,4.443021,14.008170,0.478714,0.610915,6.19561
extract_mu020_fine,2.35800,0.536237,6.244330,4.462016,4.729080,0.481826,0.614782,6.24861
extract_mu020_fine,2.36250,0.538250,6.040092,4.544375,9.148660,0.484014,0.616918,6.24861
extract_mu020_fine,2.36701,0.540267,5.888475,4.677854,8.767740,0.485466,0.617676,6.20637
extract_mu020_fine,2.37151,0.542281,5.787615,4.805962,4.622840,0.487058,0.619097,6.19092
extract_mu020_fine,2.37601,0.544296,5.695059,4.863190,12.532730,0.488936,0.621831,6.22815
extract_mu020_fine,2.38050,0.546307,5.501985,4.827008,5.058620,0.490502,0.624123,6.26131
extract_mu020_fine,2.38501,0.548327,5.400161,4.766398,0.811395,0.489664,0.623010,6.26344
extract_mu020_fine,2.38951,0.550344,5.514608,4.750793,6.248840,0.488827,0.621899,6.26556
extract_mu020_fine,2.39401,0.552362,5.637132,4.749354,9.186610,0.490520,0.624441,6.30031
extract_mu020_fine,2.39850,0.554375,5.605132,4.719588,4.980440,0.492514,0.627420,6.33892
extract_mu020_fine,2.40300,0.556394,5.523692,4.685715,3.542040,0.494655,0.630338,6.36325
extract_mu020_fine,2.40751,0.558417,5.565477,4.702638,0.855581,0.496870,0.633230,6.38051
extract_mu020_fine,2.41201,0.560437,5.799811,4.777974,4.078700,0.498218,0.634631,6.38247
extract_mu020_fine,2.41650,0.562453,6.038225,4.821476,6.848130,0.498501,0.634203,6.36565
extract_mu020_fine,2.42100,0.564474,6.093189,4.775848,4.508470,0.499444,0.635102,6.37707
extract_mu020_fine,2.42551,0.566499,6.031454,4.684891,3.070328,0.502668,0.640590,6.48619
extract_mu020_fine,2.43000,0.568516,6.004809,4.637781,0.080200,0.505871,0.646041,6.59450
extract_mu020_fine,2.43450,0.570538,6.111951,4.699772,2.228435,0.505957,0.645182,6.54287
extract_mu020_fine,2.43901,0.572565,6.232049,4.811233,7.669020,0.506042,0.644320,6.49111
extract_mu020_fine,2.44351,0.574588,6.164405,4.874477,4.666610,0.508837,0.648329,6.52803
extract_mu020_fine,2.44800,0.576607,5.970204,4.876118,3.002107,0.512385,0.653692,6.58965
extract_mu020_fine,2.45251,0.578635,5.847245,4.861592,2.535920,0.514364,0.656314,6.61849
extract_mu020_fine,2.45701,0.580658,5.944666,4.887631,0.874920,0.515091,0.656754,6.62129
extract_mu020_fine,2.46150,0.582678,6.204583,4.931726,7.568280,0.515976,0.657592,6.62908
extract_mu020_fine,2.46600,0.584702,6.373355,4.915957,7.469680,0.517180,0.659223,6.64680
extract_mu020_fine,2.47051,0.586731,6.371845,4.838938,5.494160,0.518532,0.661084,6.66878
extract_mu020_fine,2.47500,0.588751,6.322397,4.769644,5.069350,0.521008,0.664690,6.72345
extract_mu020_fine,2.47950,0.590775,6.361746,4.786701,3.590200,0.523489,0.668305,6.77823
extract_mu020_fine,2.48401,0.592805,6.513610,4.890948,8.395830,0.524224,0.668282,6.74601
extract_mu020_fine,2.48850,0.594825,6.585195,4.980676,10.455200,0.524739,0.667808,6.70313
extract_mu020_fine,2.49300,0.596850,6.475269,4.996823,7.213520,0.527374,0.671279,6.74780
extract_mu020_fine,2.49751,0.598880,6.322590,4.966512,8.107980,0.531066,0.676715,6.83601
extract_mu020_fine,2.50200,0.600900,6.287821,4.953366,5.053830,0.533045,0.679564,6.87960
extract_mu020_fine,2.50651,0.602929,6.437472,4.996789,8.013450,0.532922,0.679242,6.86844
extract_mu020_fine,2.51101,0.604954,6.596682,5.039738,13.392050,0.533421,0.679922,6.87226
extract_mu020_fine,2.51550,0.606975,6.556938,5.032671,9.421950,0.536047,0.684041,6.92739
extract_mu020_fine,2.52001,0.609004,6.371454,5.008546,9.349380,0.538676,0.688161,6.98241
extract_mu020_fine,2.52451,0.611029,6.186946,5.030915,8.150610,0.537738,0.685161,6.89730
extract_mu020_fine,2.52900,0.613049,6.140758,5.144705,1.942732,0.536802,0.682168,6.81235
extract_mu020_fine,2.53351,0.615078,6.195631,5.270700,17.840680,0.538005,0.683089,6.81328
extract_mu020_fine,2.53801,0.617102,6.039775,5.262352,11.146570,0.539807,0.685108,6.83838
extract_mu020_fine,2.54250,0.619121,5.789721,5.147664,3.739050,0.542065,0.688716,6.90413
extract_mu020_fine,2.54701,0.621150,5.770182,5.049298,8.266980,0.544699,0.693610,7.00251
extract_mu020_fine,2.55151,0.623173,5.994996,5.059018,3.006240,0.546244,0.696229,7.04391
extract_mu020_fine,2.55600,0.625192,6.332529,5.137231,11.122560,0.545649,0.694383,6.97344
extract_mu020_fine,2.56051,0.627219,6.436624,5.163241,13.110050,0.545647,0.693540,6.92473
extract_mu020_fine,2.56501,0.629241,6.250258,5.136383,0.214633,0.550308,0.700617,7.04908
extract_mu020_fine,2.56950,0.631259,6.125473,5.129336,5.809270,0.554957,0.707679,7.17309
extract_mu020_fine,2.57401,0.633285,6.199788,5.201843,4.038337,0.554510,0.706359,7.12205
extract_mu020_fine,2.57851,0.635306,6.424716,5.298203,5.124110,0.553442,0.704022,7.04980
extract_mu020_fine,2.58300,0.637323,6.572698,5.286779,12.680110,0.555284,0.707244,7.09951
extract_mu020_fine,2.58751,0.639347,6.491324,5.181194,1.023804,0.558575,0.713229,7.20971
extract_mu020_fine,2.59201,0.641367,6.456847,5.087175,1.317929,0.560396,0.716204,7.25339
extract_mu020_fine,2.59650,0.643382,6.604761,5.094227,5.259670,0.560413,0.715482,7.21542
extract_mu020_fine,2.60101,0.645405,6.811767,5.194469,3.333370,0.560993,0.715511,7.19208
extract_mu020_fine,2.60550,0.647419,6.907353,5.256913,10.134190,0.563507,0.718137,7.21971
extract_mu020_fine,2.61001,0.649441,6.740375,5.247729,3.089539,0.566033,0.720776,7.24747
extract_mu020_fine,2.61451,0.651457,6.570239,5.239964,1.904973,0.568521,0.723839,7.27554
extract_mu020_fine,2.61900,0.653469,6.641101,5.285082,5.044370,0.571004,0.726896,7.30354
extract_mu020_fine,2.62351,0.655489,6.863581,5.376001,2.158381,0.571688,0.727570,7.29812
extract_mu020_fine,2.62800,0.657499,7.095382,5.397215,7.195460,0.571864,0.727574,7.28335
extract_mu020_fine,2.63250,0.659513,7.144462,5.303643,7.339660,0.573711,0.730836,7.34426
extract_mu020_fine,2.63701,0.661531,7.090878,5.202545,1.931882,0.576888,0.736693,7.46535
extract_mu020_fine,2.64150,0.663539,7.166067,5.181402,5.699380,0.578762,0.739964,7.52564
extract_mu020_fine,2.64601,0.665555,7.278810,5.265783,5.134890,0.578090,0.738179,7.46701
extract_mu020_fine,2.65050,0.667562,7.262639,5.368658,6.244660,0.577920,0.737200,7.42495
extract_mu020_fine,2.65501,0.669576,6.981794,5.397307,10.426190,0.581659,0.742460,7.51046
extract_mu020_fine,2.65950,0.671580,6.498781,5.419885,0.470584,0.585381,0.747698,7.59556
extract_mu020_fine,2.66401,0.673593,6.168850,5.505059,1.109763,0.583741,0.743244,7.47840
extract_mu020_fine,2.66851,0.675600,6.059355,5.645209,7.413530,0.581449,0.737614,7.33669
extract_mu020_fine,2.67300,0.677602,5.936734,5.721189,9.596770,0.583502,0.740011,7.36105
extract_mu020_fine,2.67751,0.679611,5.705975,5.637426,6.379550,0.587715,0.746389,7.46762
extract_mu020_fine,2.68201,0.681616,5.584818,5.520041,3.068509,0.589713,0.749427,7.52018
extract_mu020_fine,2.68651,0.683619,5.766082,5.487401,4.384830,0.588989,0.748360,7.50646
extract_mu020_fine,2.69101,0.685621,6.130700,5.524827,11.231130,0.588799,0.748242,7.50619
